created_at,text
2017-11-09,If you could preserve your loved ones in your phone... would you? https://t.co/dFeEEG3yWc
2017-11-09,"Big, burly Newfoundland guys in mermaid tails a global hit for a good cause https://t.co/oivdqj7KQA"
2017-11-09,#NovaScotia premier to meet with Michelin officials during France trip https://t.co/ISzhQ9fLeS
2017-11-09,That’s more support than Hillary Clinton would get — 78 per cent of her supporters say they would vote for her once more https://t.co/MuY6HvUz6T
2017-11-09,.@PortiadeRossi claims Steven Seagal exposed himself to her in a private audition https://t.co/VbwcSEHP6t
2017-11-09,"Police offer ""advice on committing criminal acts"" after bank robbery suspect stops for news interview during crime spree https://t.co/QyWkztNVyp"
2017-11-09,U.S. Sen. Rand Paul’s longtime neighbour pleaded not guilty to charges that he assaulted the Kentucky Republican while he was mowing his lawn https://t.co/XQipxDvGXb
2017-11-09,Terry Crews has formally reported his alleged sexual assault by a “high-level Hollywood executive” to the LAPD https://t.co/1RWQFoqSP7
2017-11-09,"What you'll be allowed to carry on a plane:
Some small knives? Yes.
Baby powder? No.
Thoughts?
https://t.co/eIEZ9xNueA"
2017-11-09,"“It is remarkable that breast cancer can remain dormant for so long,"" the lead author of the study said https://t.co/BLvhFoyYC0"
2017-11-09,"""We did a game-time call on whether to sing the track or lip-sync, and decided to lip-sync,"" Garth Brooks said #CMAawards https://t.co/T3jIxKa1Wt"
2017-11-09,"""In retaliation for our alleged meddling in their election, they (the United States) want to create problems in the election of the president of Russia,"" Putin said https://t.co/fTM5ysT7Lg"
2017-11-09,Here's the full list of winners from the 2017 #CMAawards https://t.co/39uSvqaXVd
2017-11-09,Study of #NewBrunswick &amp; Saskatchewan daycares shows children aren't always served the nutritious food promised &gt; https://t.co/zCz4gfb2bG
2017-11-09,Body of missing #NovaScotia fisherman found in submerged truck off Havre Boucher wharf https://t.co/hfG2rR2obt
2017-11-09,This says a lot about your own self-esteem and confidence https://t.co/j2kulYBT5g
2017-11-09,"COMMENTARY: ""We need to call out misinformation whenever and wherever in order to literally save humanity."" @SupriyaDwivedi on the anti-vaxxer movement: https://t.co/DfLFEbM2Bz"
2017-11-09,"Man dies in boating accident in #NovaScotia, autopsy to be conducted https://t.co/1S8KPCcEiv"
2017-11-09,"13 right whales have turned up dead in the Gulf of St. Lawrence this year, and another 3 died in American waters. https://t.co/LRML3GlP41"
2017-11-09,"""Canadianity:Tales from the True North Strong and Freezing"" is some impressive wordplay. Jonathan Torrens is on after the 7:20 break 🇨🇦 https://t.co/hVqleBA615"
2017-11-09,It's the time to remember sacrifices made by our military. #nostoneleftalone talks educating today's students after the 7:50 break https://t.co/ytE23ssp2r
2017-11-09,The online edition of #GlobalNewsMorning with @PaulBrothers &amp; @MariekeWalsh. https://t.co/sDkjfn2LqQ
2017-11-09,https://t.co/BnL63NRQuo
2017-11-09,If you're out there Spider-Man this is the activity for you! For tmw we're asking our viewers for their Wall Climbing photos. Send them our way to see them on Global News Morning. https://t.co/J3sYdM8DYE
2017-11-09,"Fans of ""The No.1 Ladies Detective Agency"" will want tune in after the 7:20 break. Alexander McCall Smith on the latest in his 18 book series 📚 https://t.co/pUHq09mcbs"
2017-11-09,"Make no mistake, your car is bleeding you dry https://t.co/t14EMMbYAC #MakingEndsMeet"
2017-11-09,And finally Patricia MacNaughton sent us more photos then we could ever share! These of the CEC High School Volleyball team which her son Isaac plays on. Here's a few! https://t.co/bIXxROoQ1T
2017-11-09,Mark Lamontagne sent us a whole bunch of dynamic volleyball shots! https://t.co/x6DUxHnXEd
2017-11-09,We're not done! Global News Morning also got a volleyball photo from Donna Cooper of her granddaughter Kara Inskip who plays in Australia and some of the Dartmouth Volleyball Club https://t.co/cnqvbn8rBK
2017-11-09,We also got a few pictures from HRSB of the Jr Girls team &amp; Jennifer Guitard sent a from the Dartmouth Volleyball Club https://t.co/P8yeIzIjNe
2017-11-09,We're apparently very popular in the volleyball community. Who knew? We got so many pictures for today's activity like this one from Jason Oakley and a few from Tammy Wilson of her daughters teams and the volleyball parents https://t.co/sOf1h1gbnY
2017-11-09,"Only one day left in the work week after today, #NB. Here's a look at today's top stories in your region on Global News Morning: https://t.co/7jijOW23LM"
2017-11-09,"Daycares must adhere to certain provincial policies and guidelines, but they’re not always being enforced, researchers find. https://t.co/WYZngXORjp"
2017-11-09,"The envelope contained an apology, $40 and a promise. https://t.co/zfU3CW52in"
2017-11-09,"Kevin Spacey has been cut out of the upcoming movie All the Money in the World, and replaced by Christopher Plummer. https://t.co/0EVjynTt3L"
2017-11-09,"“I have disclosed all of my assets to the ethics commissioner,” Finance Minister Bill Morneau replied to the allegations. https://t.co/PNYxQzS48V"
2017-11-09,.@TripAdvisor's new labelling is a response criticism that the site was blocking reviews by customers who said hotel employees sexually assaulted them. https://t.co/OSMxZvFxgq
2017-11-09,"ANALYSIS: If the results of “who would you vote for” on a congressional ballot are any indication, things aren't looking good for Republicans, writes @JProskowGlobal https://t.co/qjA5EXTpux"
2017-11-09,"“The message is not, ‘don’t drink.’ It’s, ‘If you want to reduce your cancer risk, drink less. And if you don’t drink, don’t start.” https://t.co/6HL1PJpIRZ"
2017-11-09,16 correctional staff members have potentially been exposed to deadly drug fentanyl while on the job. https://t.co/aXSHrCsZUQ
2017-11-08,A babysitter — previously charged with the murder of a toddler in 1997 — is charged with assaulting a 7-week-old baby. Now the mother is speaking with @globalnews https://t.co/zDqmfyOl4v
2017-11-08,The father of a 22-year-old Kentucky man fatally stabbed in 2015 forgave his son’s killer during his sentencing. https://t.co/TrrEKaXJxi
2017-11-08,The designer of the ICON A5 aircraft also died in a crash while low flying earlier this year. https://t.co/0uchjqzlRy
2017-11-08,New episode of #RHONJ Season 8 premieres Wednesday at 9 p.m. ET/PT on @slice_tv  https://t.co/y1x7w2wY0z
2017-11-08,"Invasive Emerald Ash Borer heading to Atlantic Canada, officials concerned over potential impact #NewBrunswick
https://t.co/cXbq7tuWoQ"
2017-11-08,The #HouseofCards actor allegedly bought the teen many drinks and then stuck his hand down the teen's pants. https://t.co/NLITXJyc5Q
2017-11-08,"“That is probably one of the most inane things I’ve ever heard of.” #NewBrunswick
https://t.co/32uxCVgUKr"
2017-11-08,A lot has changed in 2016. https://t.co/AScJvPgi8c
2017-11-08,#StrangerThings was originally pitched as a series that ends with Eleven sacrificing herself to save the world. https://t.co/EY4rgPZH0M
2017-11-08,"“These acts of bravery remind us of the good in the world,” said Nova Scotia Premier Stephen McNeil. 
https://t.co/GgvXFZj5Na"
2017-11-08,"Trump had criticized the deal on the campaign trail, vowed that as president his Justice Department would block it https://t.co/rrMXycwjcS"
2017-11-08,"Nova Scotia Court of Appeal says social assistance can’t be cut off for the ‘sins of the father’ 
https://t.co/KMjXuChHpg"
2017-11-08,Moosehead Breweries is waging trademark battle with a smaller competitor over its moose-themed names and logos https://t.co/6I5tmzukVx
2017-11-08,"Major Canadian brewer not a-moose-d by Vermont pub, waging trademark battle #NewBrunswick
https://t.co/wftHj6JoJ8"
2017-11-08,"She unlocked his phone by pressing his finger against the scanner as he slept, revealing compromising messages. https://t.co/6ZGMXn48dy"
2017-11-08,".@McConaughey helps deliver 4,500 free turkeys in Kentucky (on his birthday!) https://t.co/sqjs9kDWtH https://t.co/jeJG6DOzrH"
2017-11-08,"One of the laws is simply known in German as ""Rindfleischetikettierungsueberwachungsaufgabenuebertragungsgesetz"" https://t.co/oeQMrHxgYI"
2017-11-08,Would you upload your nudes directly to Messenger... to prevent them from being shared without your consent? https://t.co/ftjQUD3Exz
2017-11-08,"“I was very against it,” Brandy Halladay said in a promotional video for the aircraft that has since been taken down https://t.co/WEMyJzfnRJ"
2017-11-08,Boyfriend of reporter killed live on-air talks about what his girlfriend would think of him being elected https://t.co/DIWIv3LbxO
2017-11-08,The U.S. would have to invade North Korea to ensure its nuclear weapons were destroyed https://t.co/ApUcRzdb2U
2017-11-08,"ANALYSIS: Instead of a first-anniversary gift, voters instead gave Trump a stern rebuke, writes @JProskowGlobal https://t.co/3G8My05Beh"
2017-11-08,Would you take a flying Uber? https://t.co/vWwmEeVFCx
2017-11-08,Just like a regular citizen — except with a motorcade. https://t.co/QELSPD1S4L
2017-11-08,"Premier Brian Gallant says the the program will begin starting April 1, 2018.
https://t.co/QwSlFrp5vr"
2017-11-08,"Jeannette Rogers says although her son was battling alcoholism he still deserved to have been treated ""as a person""
 https://t.co/06lsxnwiMU"
2017-11-08,An increase in asylum seekers is expected following another shift in U.S. immigration policy https://t.co/CyNaWiR5Fp #cdnpoli
2017-11-08,"""Brewster was a good boy. I know that sounds cliche but he was"" https://t.co/WuCCwWUlhd"
2017-11-08,"Cynthia Mae Moore claims her former lover threatened to skin her alive with a box cutter #NewBrunswick
https://t.co/v2o9KPk4y1"
2017-11-08,Who do you think the highest-paid TV host is? https://t.co/aA50BNqq1g
2017-11-08,"Taylor Swift's long-anticipated new album is scheduled to drop on Friday, Nov. 10... but not on these platforms https://t.co/DXFhSt9JtD"
2017-11-08,"FYI: You'll get more points on Shoppers Drug Mart purchases, and you can cash them in sooner https://t.co/6n3w8CU42f"
2017-11-08,#SaintJohn pleased with initial results to clean up unsightly premises https://t.co/P5eWywXTvU #NewBrunswick
2017-11-08,#NovaScotia RCMP searching for suspect in Middleton convenience store robbery https://t.co/fSbIi4fuiC
2017-11-08,The website of Saskatchewan's Prince Albert Police Service appeared to have been hacked by a pro-ISIS group https://t.co/nI6fx20Zls
2017-11-08,"Fans are outraged, saying Nutella shouldn't mess with perfection. They're calling this #NutellaGate https://t.co/zklqodNGjT"
2017-11-08,Prime Minister Justin Trudeau says he's ‘satisfied’ with fundraiser’s explanation after #ParadisePapers https://t.co/3DFCdVamFC #cdnpoli
2017-11-08,Man dies from injuries in Glace Bay ATV crash https://t.co/wfOTrhf2oQ #NovaScotia
2017-11-08,#NovaScotia government expands treatment for addicts of opioid painkillers https://t.co/hmjbITghKv
2017-11-08,"If not properly addressed, experts say grinding your teeth can cause other health problems https://t.co/bGvixbdH0P"
2017-11-08,"It's been one year since Donald Trump became president of the United States. What's happened since then?
https://t.co/ioavyQiyf1"
2017-11-08,Now that's a beautiful sight. After the 7:50 break the regional winner of @bacardilegacy competition gives us taste of his winning drink 🍹 https://t.co/2bIxuGu4wN
2017-11-08,The online edition of #GlobalNewsMorning with @PaulBrothers &amp; @MariekeWalsh. https://t.co/MJp0RNlofZ
2017-11-08,"$1,500/month in rent can get you a bi-level townhouse or a glorified closet. https://t.co/8lFrTfsFwa #MakingEndsMeet"
2017-11-08,https://t.co/mW8jchZ53K
2017-11-08,For tmw's activity we want to see our viewers Volleyball photos. Send them our way to see them on Global News Morning https://t.co/RHsMiemfjA
2017-11-08,A big thank you goes out to Mary Vandekieft who sent us Fencing pics for today's activity. These are of her grandchildren Eli and Zoey who are members of the Halifax Enguardians Fencing Club https://t.co/xdGoVtejUO
2017-11-08,#GoodMorning Marieke! https://t.co/x2B2N5nVlG
2017-11-08,Good morning #NB. Here's a look at today's top stories in your region on Global News Morning: https://t.co/hCIZoXgN1f
2017-11-08,"ANALYSIS: Some will use the Texas shooting as an example of why guns are needed, writes @JProskowGlobal https://t.co/d8ESNHhEHr"
2017-11-08,Catherine McKenna blamed staff for the erroneous tweet which praised the Syrian government. https://t.co/WGUsncNCsV
2017-11-08,"Her Republican opponent had proposed a bill that would have barred people from restrooms used by the ""opposite sex."" https://t.co/juzA0ZfmQi"
2017-11-08,One Canadian study found kids who were spanked were more likely to suffer from depression and suicide attempts. https://t.co/mUajg1g7aS
2017-11-08,26 displaced after fire in Moncton apartment building https://t.co/p2AdpoyDeh
2017-11-08,"“The reality is you need two incomes to really thrive as a family today,” says Carleton University professor. https://t.co/QZy6yi4XCD"
2017-11-08,"“I’ve been assured by those running the company that it is fully tax-compliant,” says U2 frontman. https://t.co/RimXOFlquW #ParadisePapers"
2017-11-07,#RIPDocHalladay trends on Twitter https://t.co/JWJRwpYhZu
2017-11-07,"“The Department of Health and EHS are dragging their heels and this information is not available.""
https://t.co/NHayXJeHI3"
2017-11-07,"“It’s either a walk-in clinic, who has no idea what my history is...or emergency."" 
https://t.co/aPfcOHRdo0"
2017-11-07,“We are people first and cops second.” https://t.co/OZeCH9gasI
2017-11-07,"“This is the way that I’m built, this is the way I was born, I’m not going anywhere."" https://t.co/lUfm1NEzvt"
2017-11-07,"Jeannette Rogers says although her son was battling alcoholism he still deserved to have been treated ""as a person""
 https://t.co/D0C0eUX6S2"
2017-11-07,#BREAKING: Former Blue Jays pitcher Roy Halladay dies in small plane crash https://t.co/TvwxhqC1Df
2017-11-07,.@Stranger_Things creators criticized for an ‘unscripted’ kiss scene between Max and Lucas https://t.co/davzvDHvJh https://t.co/ITbNi5HdmV
2017-11-07,Trump's address will come a day after he seemed to take a more balanced approach to  dealing with North Korea. https://t.co/QOfNWFotaD
2017-11-07,"“The first week I saw tents and then the next two weeks after that it is just tents and garbage."" #NewBrunswick
https://t.co/2GlufFWp3c"
2017-11-07,The abortion pill can now be dispensed directly to patients by a pharmacist or a prescribing health professional. https://t.co/Vj175H8oTL
2017-11-07,We spoke to @Teresa_Giudice about the new season of #RHONJ and the Season 1 table flip. https://t.co/F1K4loC9c1
2017-11-07,WATCH LIVE: Liberals expected to be questioned on Paradise Papers during Question Period. https://t.co/2aP99MEghR
2017-11-07,"Giving mass shooters attention only encourages others to copy them, some academics warn. https://t.co/OnVfMqm1wG"
2017-11-07,The FBI is trying to determine who was behind the hack. https://t.co/u7IDSF1q9p
2017-11-07,"Child bites into 2 Halloween chocolate bars embedded with needle, paper clip: #Halifax RCMP https://t.co/PZmsBTA8Og"
2017-11-07,"“The Act gravely infringes the religious and equality rights of certain Muslim women in Quebec,” argues the groups https://t.co/3sId8f2YyW"
2017-11-07,"Governor General praises freedom of religion, tolerance in N.B. speech #NewBrunswick 
https://t.co/xnUi09dC0A"
2017-11-07,Entire families headed to the Canadian border based on a simple tweet or Facebook post. Could it happen again? https://t.co/RhQoM3n52l
2017-11-07,Taylor Swift's lawyer accused PopFront of defamation and the ACLU accuses Swift's team of legal overreach. https://t.co/tBDzl7n6XF
2017-11-07,"The gunman checked each aisle for more victims, including babies who cried out amid the noise and smoke. https://t.co/i4y4xiHpuN"
2017-11-07,"""America is quickly becoming numb to the violence, if it isn’t already,"" writes @JProskowGlobal https://t.co/GhLD3rC26O"
2017-11-07,"Joseph Bruce Haggerty was charged in Saint John Provincial Court with making and possessing child pornography
https://t.co/dh549Cdvc1"
2017-11-07,The Abbotsford police officer killed in the line of duty has been identified as Const. John Davidson. https://t.co/SrGAq5PpvZ
2017-11-07,Two #Halifax Regional Police special constables charged with criminal negligence causing death https://t.co/PBhT7h1exS
2017-11-07,Sophia was born with half a heart. That hasn't stopped her from knowing what love is. https://t.co/vPlOjVPxKj
2017-11-07,"Canada signed agreements that would allow information-sharing with tax havens, but what did that cost us? https://t.co/Ek1pk0rGAU"
2017-11-07,"If you ever find yourself lucky enough to be @Oprah's guest, try and avoid doing these things. https://t.co/g64jA0NJLV"
2017-11-07,"Senator Daniel Christmas says Cape Breton should start discussing its independence from Nova Scotia
https://t.co/W7McC0UBgs"
2017-11-07,New Brunswickers will have to keep marijuana locked up under proposed legislation https://t.co/FNChR4oaHI #NewBrunswick
2017-11-07,"The report says Weinstein used a team of lawyers, private investigators and former Israeli intelligence officers. https://t.co/L4wa1hWt28"
2017-11-07,There is currently no vaccine available to prevent GBS. https://t.co/yLA9cHqUO1
2017-11-07,"The tribute marked a year since Leonard Cohen's passing, fulfilling the singer's dying wish. #leonardcohentribute https://t.co/57f5Hw1Jpy"
2017-11-07,"Forbes said Ross “lied” in order to make the Forbes 400 list, increasing his “business opportunities.” https://t.co/SdqqYkkgVD"
2017-11-07,The U.S. would be the sole U.N. member country outside of the deal if Trump makes good on his threat to pull out. https://t.co/4RZg7j4L3E
2017-11-07,Take note. A real Netflix email will never ask for personal or payment information. https://t.co/B6MO82ursV
2017-11-07,"The majority of the girls, aged 14-18, were found on a rubber dinghy that sank. https://t.co/d9a0zOVQSs"
2017-11-07,Find out to send 9-year-old Jacob Thompson an early Christmas greeting and make his dying wish come true  https://t.co/kd3UTgB0aa
2017-11-07,Free naloxone kits now available at more than 250 pharmacies in #NovaScotia https://t.co/1eydI9gu8B
2017-11-07,"Experts say the first big step is to calm yourself, and to never grab or hit the child. https://t.co/1KQs9pSAO9"
2017-11-07,That's a Tuesday for us #NB. Here's a look at what's on Global News Morning tomorrow: https://t.co/I8Gaqcvl8o
2017-11-07,COMMENTARY: It could be Paradise Lost if there's one law for the Liberals and another for the rest -@TashaKheiriddin https://t.co/151cB5llT4
2017-11-07,The world's friendliest bar is on Global News Morning Morning after the 8:20 break when we kick off Foodie Tuesday w/ @BBStation_Pub https://t.co/PGtGRnmwqi
2017-11-07,"Food prices have actually gone down, so why are your bills so high?https://t.co/9bdB6xyjpG #MakingEndsMeet"
2017-11-07,"After the 7:50 break, a new way to share stories of immigration w/ a quilt on display @Pier21 that tell families tales on coming to Canada https://t.co/D18zyvcvb6"
2017-11-07,The online edition of #GlobalNewsMorning with @PaulBrothers &amp; @DaveWSquires. https://t.co/uBlCDXMKPo
2017-11-07,Halifax’s Brooklyn: Downtown Dartmouth one of country’s hippest neighbourhoods https://t.co/p98l2Klbyr
2017-11-07,A new app is out that hopes to help people get legal advice easily. @LegalInfoNS gives us a walk through the app after the 7:20 break https://t.co/UWLjwMGHRc
2017-11-07,For tmw's activity we amp up the drama! Global News Morning wants to show your Fencing photos (we'll also accept lightsabers)! https://t.co/qNbEnIDB3d
2017-11-07,And lifting ever so slightly less weight is seven year old Mackenzie whose photo was sent to us by Nancy Robbins https://t.co/bxPYMSnhtx
2017-11-07,We also got several weightlifting photos from Lee Ann Dalling: https://t.co/KKrKiSTkRa
2017-11-07,Thanks to our viewers who sent us weightlifting photos like former Special Olympics Powerlifter Jackie Barrett who sent us several for today https://t.co/8wc0g3Ljka
2017-11-07,Good morning #NB Here's a look at today's top stories in your region on Global News Morning https://t.co/xQ4DJoUh2v
2017-11-07,Incredible. https://t.co/oY3HkIo8A2
2017-11-07,It's voluntary. So would you step on a scale before stepping on a plane? https://t.co/JZ6PwzLjNc #TravelTuesday
2017-11-07,"Canada’s poorest middle class live in Quebec, Ontario and New Brunswick. From the #MakingEndsMeet series: https://t.co/U0c6pe1Vwb"
2017-11-07,Riding under the influence? https://t.co/iblzHK5XKj
2017-11-06,Federal law is supposed to stop those with domestic violence offences from owning firearms #TexasChurchShooter https://t.co/z0DnfBWV3K
2017-11-06,Halifax’s Brooklyn: Downtown Dartmouth one of country’s hippest neighbourhoods https://t.co/24aMYux417
2017-11-06,For the eager shopper: figure out the store's aisles beforehand. https://t.co/EyU0ueAeOF #BlackFriday
2017-11-06,"""I would hate to calculate just how many hours of my life have been spent picking up toys."" https://t.co/5HLAhjjM30"
2017-11-06,"Would you take part in cat yoga? 
https://t.co/R3LdRIjkXg"
2017-11-06,New Brunswick may be in better position to absorb softwood lumber duty hit: Export Development Canada https://t.co/f2fVnYQ5GS
2017-11-06,Paid political leave determined to be against New Brunswick election rules #NewBrunswick https://t.co/ZWJBRDxW6b
2017-11-06,"Parents of teens, here's what you can do: https://t.co/aMHlW4XPnN"
2017-11-06,Here's what you need to know about the chief fundraiser for Justin Trudeau’s Liberal party and #ParadisePapers https://t.co/abh0PezRS7
2017-11-06,"A former PM pushes back, while minister of national revenue says Canadians are right to be upset #ParadisePapers https://t.co/BHxra0AERE"
2017-11-06,"#Moncton senior, inspired by veteran father, collecting war memorabilia to preserve history https://t.co/xLlQvT5pXx"
2017-11-06,"""@jadapsmith and my brother @iWillSmith just sent us 5 million dollars to help keep us afloat,” Tyrese Gibson wrote. https://t.co/cKmNJrGbqz"
2017-11-06,"N.S. Federation of Labour holds 49th convention, want to see workers respected by government https://t.co/9bXoWxxkMC"
2017-11-06,#NovaScotia man facing several charges after Musquodoboit Harbour business robbed https://t.co/Aiiaolns6S
2017-11-06,"There's a warning sign that police should be looking for when it comes to mass shootings, experts say. https://t.co/2XolH11Z1p"
2017-11-06,"Here's what we know so far about Devin Kelley, the man police say killed 26 people and wounded at least 20 more. https://t.co/Wwwi2IqeQO"
2017-11-06,"Whatever you do, don't complain about your employer on social media.  https://t.co/oIwTe5FELm"
2017-11-06,There are stark differences when comparing gun laws and gun violence stats in Japan and the U.S. https://t.co/0lbqqBOrv3
2017-11-06,An Ontario woman's suit against Harvey Weinstein will proceed even though lawyers can't find him to serve the papers https://t.co/LZZARbKYvZ
2017-11-06,"“I thought somebody had shot a fox or something, then I saw the collars.” #NewBrunswick 
https://t.co/cfQi7W6PQZ"
2017-11-06,"""The message cannot get any clearer. We must act right here, right now,"" UN's climate chief said. https://t.co/7RqJ1w8aQu"
2017-11-06,"Police say that Kevin Tracey Shih of Dartmouth was arrested on Saturday 
https://t.co/P8yQvQa8xm"
2017-11-06,"""This job isn't for everyone"": #CapeBreton family's Kijiji ad for home care assistant gets huge response https://t.co/xYLWRNSqUV"
2017-11-06,"“Acting used to be how I paid the rent,"" George Clooney said. https://t.co/pJnt6tKML1"
2017-11-06,Proposal for chemo services in two N.B. communities accepted by government #NewBrunswick https://t.co/m8NaDZQjoE
2017-11-06,This isn't the first time an airline has done this. https://t.co/67VkhrijKC
2017-11-06,"Video shows that Japan's Shinzo Abe dumped his box of fish food into the koi pond first, then Trump followed suit. https://t.co/sERE9PBIhY"
2017-11-06,"“I wish some law would fix all of this,"" he said. https://t.co/0KCKeubcCe"
2017-11-06,Canada Post stamp commemorating #HalifaxExplosion centennial unveiled https://t.co/TFHiPb78wp #Halifax
2017-11-06,.@tomhanks told the crowd that he was bored of taking their questions and wanted to ask one of his own. https://t.co/hdJXrJ8lNN
2017-11-06,"WATCH LIVE: Authorities to provide Texas church shooting investigation update
https://t.co/UuSYwEWciL"
2017-11-06,93-year-old C.W. Canfield was just 19 when he signed up to fight — the first time. https://t.co/pPUYoDSPaL #NoStoneLeftAlone
2017-11-06,Here's what @benaffleck plans to do with any residuals he makes from Weinstein and Miramax movies. https://t.co/1a4F4YC1LE
2017-11-06,#NewBrunswick volunteer fire department appealing for return of stolen life-saving gear https://t.co/SY9m2t0DbX #Bouctouche
2017-11-06,"Devin Kelley, the suspected gunman in Sunday's Texas church shooting, was wanted for an alleged domestic assault https://t.co/jLSw2sqv5b"
2017-11-06,LIVE: Families with children on no-fly list demand changes from Ottawa https://t.co/9nBBmnxRrI
2017-11-06,The week is off and running. Here's a look at what's on Global News Morning tomorrow: https://t.co/SsuAI6LmFl
2017-11-06,Have you been bitten by the autumn decorating bug yet?After the 8:20 break Global News Morning has tips on fall &amp; winter trends for the home https://t.co/IlGaSZEIba
2017-11-06,The online edition of #GlobalNewsMorning with @PaulBrothers &amp; @DaveWSquires. https://t.co/bROQ0UFgeb
2017-11-06,Here’s what it takes to be in the middle class in different cities and towns across Canada https://t.co/1G3JB5lbxg #MakingEndsMeet
2017-11-06,https://t.co/En4mvSbQeJ
2017-11-06,For tmw's activity we are looking for our weightlifting viewers to send in their photos. Send your pictures our way to see them on the show! https://t.co/rm0mUuc712
2017-11-06,We also got some beautiful Paddleboard pictures featuring a great sunrise/sunset from Jessica Moore https://t.co/fQRipXpc9j
2017-11-06,Thanks to those who sent us Paddleboarding pics for today like Tony Mancini in #Dartmouth with his dog Spirit 🐶 https://t.co/Tgnf537xKG
2017-11-06,Morning #NB. Here's a look at today's headlines from your region on Global News Morning: https://t.co/AxkHp53079
2017-11-06,"Need a good night’s rest? Try a banana smoothie, but ditch these https://t.co/Ibl45MH9nN"
2017-11-06,"Compared to drivers, a person merely walking down the street is only a potential risk to himself. — @RobBreakenridge https://t.co/G8Mf90SNKS"
2017-11-06,"“Contrary to what some of y’all may believe, I’m actually OK,” Tyrese Gibson says to the camera https://t.co/c1ICjYHu2u"
2017-11-06,'Will &amp; Grace' gave the character the farewell that they deserved https://t.co/Rc4ITAoRzT
2017-11-06,'Will &amp; Grace' gave the character the farewell that they deserved https://t.co/3cHbbawllL
2017-11-06,"As much as you’d like for that cough to stop — suppressing it can make your cough last longer, experts say https://t.co/1yHAfSqvnf"
2017-11-06,"What's considered ""middle class"" where you live? Find out: our Cost of Living series launches Nov. 6 #MakingEndsMeet https://t.co/tmBAM3oE63 https://t.co/nurMmuBSYA"
2017-11-06,"Just a reminder! Oh, and how was your sleep? https://t.co/Apqbur2UEi"
2017-11-06,"Feldman named 1 of his multiple alleged molesters, moments before calling law enforcement to report the allegations https://t.co/NzOsFYjxea"
2017-11-06,"The Lion King remake will feature John Kani as Rafiki, Beyonce as Nala &amp; Childish Gambino as Simba https://t.co/DG4k2KCcYE"
2017-11-06,"How much does it cost to feed a family of 4?
Find out: our Cost of Living series launches November 6
#MakingEndsMeet https://t.co/kSmlRhj0qc https://t.co/0GmSHKCNCv"
2017-11-06,WARNING: Disturbing video shows brutal treatment of animals at a Manitoba farm that is a Canada Goose supplier https://t.co/Go5e36NL1h
2017-11-06,“It was very clear that they were not identical… but I didn’t ask questions” https://t.co/3kh5dixV7E
2017-11-06,"Did life cost less for Boomers?
Find out: our Cost of Living series launches November 6
#MakingEndsMeet https://t.co/IxYmFvvFDr https://t.co/BoBl9LJWON"
2017-11-05,WATCH LIVE NOW: Officials hold press conference on Texas church shooting https://t.co/XzsMhzAhkB #SutherlandSprings
2017-11-05,LIVE NOW: Police hold press conference on Texas church shooting https://t.co/XSG2k0OGyu #SutherlandSprings
2017-11-05,"""I mean if it can happen here guys, it can happen anywhere,” one church member said  https://t.co/YXeQp1wktk #SutherlandSprings"
2017-11-05,"New Bedford police also found 17 living animals and many were “emaciated,” lacked food and water https://t.co/kt3i5kmCTV"
2017-11-05,"Police say the app Sarahah is becoming a platform for online harassment, especially among kids and teens. https://t.co/YGMB6WFCPn"
2017-11-05,"“I changed my mind to go to church today, and so did my daughter, otherwise we’d be there.” https://t.co/83m1zW3tnj #SutherlandSprings"
2017-11-05,WATCH LIVE: Police hold press conference on Texas church shooting https://t.co/lCcxRRXtaV #SutherlandSprings
2017-11-05,"NDP leader Jagmeet Singh says drug addictions are social justice, not criminal justice, problems https://t.co/ziXMh8YVpF #cdnpoli"
2017-11-05,"UPDATE: At least 20 dead after gunman opened fire on Sutherland Springs, Texas church https://t.co/Gwkut8cfsj"
2017-11-05,Leaked documents show the queen's investment managers placed roughly 10 million pounds in offshore portfolios https://t.co/q5VWepR7MH
2017-11-05,"#ParadisePapers reportedly show offshore financial interests and activities of Canadian politicians, Queen Elizabeth https://t.co/okJ7CSnkyk"
2017-11-05,"“With each card, message and video, we know people are sharing their love. Thank you, we know we are not alone.” https://t.co/JqeIgs1z5e"
2017-11-05,"WATCH LIVE: Aerial footage of responders at church shooting in Sutherland Springs, Texas https://t.co/s5Mmi9Xgkk"
2017-11-05,"Harry Dreyfuss, the son of actor Richard Dreyfuss says Kevin Spacey groped him in 2008 https://t.co/NJ8N3c1XRI"
2017-11-05,"BREAKING: A gunman has reportedly opened fire at a Baptist church in Sutherland Springs, Texas https://t.co/X2oVrH0edH"
2017-11-05,Saturday Night Live is back with a bang https://t.co/ebdAjcqc6y #SNL
2017-11-05,Egypt has summoned the ambassadors of Canada and other countries in protest over a statement they made https://t.co/qby8JBoWYJ #cdnpoli
2017-11-05,A former Guantanamo Bay captive is suing Canada for $50 million for alleged complicity in torture https://t.co/fYoK4fOHoP #cdnpoli
2017-11-05,"“Southern Canada has to realize that we have people up there...people struggling to make a living."" — NWT premier https://t.co/Pg6ihZC3S7"
2017-11-05,"“We want to hear from all the people who want to talk to us,” #MMIW Chief Commissioner Marion Buller said https://t.co/uhp0Si8Swc #cdnpoli"
2017-11-05,"Canada ""actually [does] better than we did when the Americans were in the agreement""  https://t.co/FXf1qePoRP #cdnpoli"
